Device-ID/User-ID,Timestamp,Movement Activity,Fall Detected (Yes/No),Impact Force Level,Post-Fall Inactivity Duration (Seconds),Location,Alert Triggered (Yes/No),Caregiver Notified (Yes/No),
D9310,1/12/2025 7:17,Walking,No,-,0,Living Room,No,No,
D9311,1/13/2025 12:13,Lying,No,-,0,Bathroom,No,No,
D9312,1/2/2025 9:08,Walking,No,-,0,Bedroom,No,No,
D9313,1/2/2025 16:39,Walking,No,-,0,Living Room,No,No,
D9314,1/30/2025 17:02,Walking,No,-,0,Bathroom,No,No,
D9315,1/20/2025 20:43,No Movement,Yes,High,337,Living Room,Yes,Yes,
D9316,1/26/2025 4:02,Walking,No,-,0,Bathroom,No,No,
D9317,1/21/2025 2:18,Lying,No,-,0,Kitchen,No,No,
D9318,1/3/2025 8:19,Walking,No,-,0,Bedroom,No,No,
D9319,1/18/2025 23:23,Walking,No,-,0,Living Room,No,No,
D9320,1/10/2025 16:50,Lying,No,-,0,Living Room,No,No,
D9321,1/9/2025 20:12,Walking,No,-,0,Bedroom,No,No,
D9322,1/15/2025 1:06,Sitting,No,-,0,Living Room,No,No,
D9323,1/30/2025 1:33,Lying,No,-,0,Living Room,No,No,
D9324,1/3/2025 9:20,Sitting,No,-,0,Bathroom,No,No,
D9325,1/19/2025 2:10,No Movement,Yes,Low,595,Bathroom,No,No,
D9326,1/20/2025 17:11,Walking,No,-,0,Living Room,No,No,
D9327,1/1/2025 10:18,Sitting,No,-,0,Bathroom,No,No,
D9328,1/10/2025 19:29,Lying,No,-,0,Bedroom,No,No,
D9329,1/7/2025 4:49,Walking,No,-,0,Living Room,No,No,
D9330,1/30/2025 5:19,Sitting,No,-,0,Bathroom,No,No,
D9331,1/15/2025 9:34,No Movement,Yes,Low,547,Kitchen,No,No,
D9332,1/30/2025 3:19,No Movement,Yes,Medium,240,Kitchen,Yes,Yes,
D9333,1/2/2025 5:18,Walking,No,-,0,Kitchen,No,No,
D9334,1/14/2025 13:35,Walking,No,-,0,Bathroom,No,No,
D9335,1/17/2025 19:16,Sitting,No,-,0,Kitchen,No,No,
D9336,1/19/2025 13:17,Lying,No,-,0,Kitchen,No,No,
D9337,1/30/2025 22:34,Sitting,No,-,0,Bedroom,No,No,
D9338,1/21/2025 19:13,Sitting,No,-,0,Kitchen,No,No,
D9339,1/22/2025 6:41,Walking,No,-,0,Bedroom,No,No,
D9340,1/1/2025 13:47,Sitting,No,-,0,Kitchen,No,No,
D9341,1/12/2025 13:58,Lying,No,-,0,Kitchen,No,No,
D9342,1/26/2025 5:06,No Movement,No,-,0,Living Room,No,No,
D9343,1/15/2025 17:57,No Movement,No,-,0,Bedroom,No,No,
D9344,1/7/2025 23:55,Sitting,No,-,0,Bathroom,No,No,
D9345,1/24/2025 2:06,Sitting,No,-,0,Bedroom,No,No,
D9346,1/30/2025 18:47,Lying,No,-,0,Bedroom,No,No,
D9347,1/29/2025 3:06,Walking,No,-,0,Kitchen,No,No,
D9348,1/21/2025 9:48,Sitting,No,-,0,Kitchen,No,No,
D9349,1/15/2025 8:10,Walking,No,-,0,Living Room,No,No,
D9350,1/24/2025 11:51,Lying,No,-,0,Living Room,No,No,
D9351,1/7/2025 14:59,No Movement,No,-,0,Bathroom,No,No,
D9352,1/23/2025 23:46,No Movement,No,-,0,Bedroom,No,No,
D9353,1/7/2025 18:29,Sitting,No,-,0,Bathroom,No,No,
D9354,1/19/2025 3:36,Sitting,No,-,0,Living Room,No,No,
D9355,1/23/2025 18:21,No Movement,No,-,0,Living Room,No,No,
D9356,1/10/2025 19:06,Sitting,No,-,0,Bedroom,No,No,
D9357,1/13/2025 15:33,No Movement,Yes,Medium,498,Living Room,Yes,Yes,
D9358,1/2/2025 0:18,Sitting,No,-,0,Kitchen,No,No,
D9359,1/27/2025 6:30,No Movement,No,-,0,Bathroom,No,No,
D9360,1/6/2025 16:34,No Movement,No,-,0,Living Room,No,No,
D9361,1/18/2025 6:28,Walking,No,-,0,Kitchen,No,No,
D9362,1/7/2025 15:41,Lying,No,-,0,Kitchen,No,No,
D9363,1/1/2025 20:34,Walking,No,-,0,Bathroom,No,No,
D9364,1/25/2025 1:17,Walking,No,-,0,Bedroom,No,No,
D9365,1/16/2025 23:08,No Movement,Yes,Medium,226,Living Room,Yes,Yes,
D9366,1/4/2025 1:28,Sitting,No,-,0,Living Room,No,No,
D9367,1/19/2025 7:26,Sitting,No,-,0,Kitchen,No,No,
D9368,1/5/2025 20:07,Walking,No,-,0,Bedroom,No,No,
D9369,1/19/2025 16:57,No Movement,Yes,High,90,Living Room,Yes,Yes,
D9370,1/10/2025 21:22,Sitting,No,-,0,Bedroom,No,No,
D9371,1/10/2025 22:32,Walking,No,-,0,Kitchen,No,No,
D9372,1/27/2025 21:35,Sitting,No,-,0,Living Room,No,No,
D9373,1/29/2025 13:49,No Movement,No,-,0,Kitchen,No,No,
D9374,1/26/2025 18:51,Walking,No,-,0,Living Room,No,No,
D9375,1/2/2025 6:37,No Movement,No,-,0,Bathroom,No,No,
D9376,1/6/2025 11:31,Sitting,No,-,0,Bathroom,No,No,
D9377,1/24/2025 12:05,Lying,No,-,0,Kitchen,No,No,
D9378,1/15/2025 10:08,No Movement,No,-,0,Bathroom,No,No,
D9379,1/11/2025 16:18,Sitting,No,-,0,Bedroom,No,No,
D9380,1/15/2025 4:25,Lying,No,-,0,Bedroom,No,No,
D9381,1/20/2025 6:50,Walking,No,-,0,Living Room,No,No,
D9382,1/7/2025 4:51,Walking,No,-,0,Kitchen,No,No,
D9383,1/17/2025 21:08,No Movement,Yes,High,518,Bedroom,Yes,Yes,
D9384,1/23/2025 2:53,No Movement,Yes,Low,577,Kitchen,No,No,
D9385,1/25/2025 3:57,Walking,No,-,0,Bathroom,No,No,
D9386,1/23/2025 18:17,No Movement,No,-,0,Bathroom,No,No,
D9387,1/26/2025 12:46,Walking,No,-,0,Living Room,No,No,
D9388,1/30/2025 18:00,No Movement,Yes,Medium,518,Bedroom,Yes,Yes,
D9389,1/22/2025 13:35,No Movement,No,-,0,Kitchen,No,No,
D9390,1/17/2025 14:44,Lying,No,-,0,Kitchen,No,No,
D9391,1/1/2025 0:13,Lying,No,-,0,Kitchen,No,No,
D9392,1/21/2025 3:06,Sitting,No,-,0,Bedroom,No,No,
D9393,1/2/2025 19:02,Walking,No,-,0,Living Room,No,No,
D9394,1/6/2025 16:06,Sitting,No,-,0,Living Room,No,No,
D9395,1/7/2025 20:36,Walking,No,-,0,Living Room,No,No,
D9396,1/24/2025 5:55,Sitting,No,-,0,Bathroom,No,No,
D9397,1/9/2025 3:20,No Movement,No,-,0,Kitchen,No,No,
D9398,1/7/2025 21:49,Lying,No,-,0,Kitchen,No,No,
D9399,1/1/2025 22:14,Walking,No,-,0,Bedroom,No,No,
D9400,1/28/2025 13:04,Walking,No,-,0,Bedroom,No,No,
D9401,1/22/2025 14:19,Sitting,No,-,0,Bedroom,No,No,
D9402,1/13/2025 14:21,No Movement,No,-,0,Kitchen,No,No,
D9403,1/17/2025 13:54,No Movement,No,-,0,Bathroom,No,No,
D9404,1/14/2025 16:26,No Movement,No,-,0,Living Room,No,No,
D9405,1/15/2025 16:26,Sitting,No,-,0,Bedroom,No,No,
D9406,1/25/2025 16:43,Walking,No,-,0,Bedroom,No,No,
D9407,1/19/2025 16:49,No Movement,No,-,0,Bathroom,No,No,
D9408,1/18/2025 21:40,Sitting,No,-,0,Bathroom,No,No,
D9409,1/10/2025 15:44,Lying,No,-,0,Bedroom,No,No,
D9410,1/19/2025 20:31,Lying,No,-,0,Bathroom,No,No,
D9411,1/29/2025 11:32,Sitting,No,-,0,Kitchen,No,No,
D9412,1/28/2025 8:27,Lying,No,-,0,Bedroom,No,No,
D9413,1/3/2025 22:20,Lying,No,-,0,Bedroom,No,No,
D9414,1/2/2025 0:35,Sitting,No,-,0,Bathroom,No,No,
D9415,1/6/2025 5:40,Lying,No,-,0,Bedroom,No,No,
D9416,1/11/2025 12:42,Lying,No,-,0,Bedroom,No,No,
D9417,1/15/2025 5:39,Lying,No,-,0,Living Room,No,No,
D9418,1/6/2025 20:30,Lying,No,-,0,Living Room,No,No,
D9419,1/28/2025 1:47,Walking,No,-,0,Kitchen,No,No,
D9420,1/27/2025 12:26,No Movement,No,-,0,Living Room,No,No,
D9421,1/8/2025 2:15,Lying,No,-,0,Bathroom,No,No,
D9422,1/16/2025 3:51,Walking,No,-,0,Bedroom,No,No,
D9423,1/16/2025 5:13,Walking,No,-,0,Kitchen,No,No,
D9424,1/5/2025 20:08,Sitting,No,-,0,Living Room,No,No,
D9425,1/1/2025 1:10,Lying,No,-,0,Bedroom,No,No,
D9426,1/21/2025 17:48,Lying,No,-,0,Kitchen,No,No,
D9427,1/18/2025 18:04,Walking,No,-,0,Kitchen,No,No,
D9428,1/25/2025 1:31,Sitting,No,-,0,Bedroom,No,No,
D9429,1/7/2025 9:08,Sitting,No,-,0,Bedroom,No,No,
D9430,1/7/2025 9:46,Lying,No,-,0,Bedroom,No,No,
D9431,1/22/2025 3:49,Walking,No,-,0,Bedroom,No,No,
D9432,1/1/2025 2:32,Sitting,No,-,0,Living Room,No,No,
D9433,1/4/2025 16:53,No Movement,Yes,Low,149,Bedroom,No,No,
D9434,1/9/2025 14:37,Lying,No,-,0,Kitchen,No,No,
D9435,1/25/2025 15:21,Walking,No,-,0,Bedroom,No,No,
D9436,1/14/2025 12:56,No Movement,No,-,0,Kitchen,No,No,
D9437,1/25/2025 13:50,No Movement,Yes,Low,55,Bathroom,No,No,
D9438,1/27/2025 23:30,Lying,No,-,0,Bathroom,No,No,
D9439,1/11/2025 0:52,Walking,No,-,0,Kitchen,No,No,
D9440,1/24/2025 6:21,Lying,No,-,0,Living Room,No,No,
D9441,1/29/2025 10:29,Lying,No,-,0,Bathroom,No,No,
D9442,1/12/2025 20:12,Sitting,No,-,0,Kitchen,No,No,
D9443,1/6/2025 3:51,Walking,No,-,0,Kitchen,No,No,
D9444,1/14/2025 3:45,Walking,No,-,0,Bathroom,No,No,
D9445,1/7/2025 1:48,Walking,No,-,0,Kitchen,No,No,
D9446,1/30/2025 13:26,Lying,No,-,0,Living Room,No,No,
D9447,1/23/2025 17:51,Lying,No,-,0,Living Room,No,No,
D9448,1/4/2025 18:18,Sitting,No,-,0,Bedroom,No,No,
D9449,1/17/2025 22:47,Lying,No,-,0,Living Room,No,No,
D9450,1/11/2025 8:36,No Movement,No,-,0,Bathroom,No,No,
D9451,1/13/2025 6:19,Sitting,No,-,0,Bathroom,No,No,
D9452,1/5/2025 23:14,No Movement,No,-,0,Bathroom,No,No,
D9453,1/6/2025 20:52,Sitting,No,-,0,Bathroom,No,No,
D9454,1/20/2025 6:49,Sitting,No,-,0,Kitchen,No,No,
D9455,1/23/2025 12:35,Walking,No,-,0,Bathroom,No,No,
D9456,1/4/2025 6:08,Walking,No,-,0,Bathroom,No,No,
D9457,1/9/2025 15:49,Walking,No,-,0,Bathroom,No,No,
D9458,1/17/2025 17:04,Walking,No,-,0,Living Room,No,No,
D9459,1/4/2025 7:11,Sitting,No,-,0,Living Room,No,No,
D9460,1/19/2025 13:39,Sitting,No,-,0,Bedroom,No,No,
D9461,1/28/2025 19:41,Walking,No,-,0,Bathroom,No,No,
D9462,1/20/2025 18:10,Sitting,No,-,0,Bathroom,No,No,
D9463,1/23/2025 3:18,Sitting,No,-,0,Living Room,No,No,
D9464,1/16/2025 20:33,Lying,No,-,0,Kitchen,No,No,
D9465,1/22/2025 20:24,Lying,No,-,0,Bathroom,No,No,
D9466,1/6/2025 22:36,Sitting,No,-,0,Kitchen,No,No,
D9467,1/2/2025 0:28,Lying,No,-,0,Living Room,No,No,
D9468,1/17/2025 20:31,Lying,No,-,0,Bedroom,No,No,
D9469,1/30/2025 23:28,Sitting,No,-,0,Bedroom,No,No,
D9470,1/4/2025 20:06,Walking,No,-,0,Bedroom,No,No,
D9471,1/2/2025 15:56,Walking,No,-,0,Bedroom,No,No,
D9472,1/24/2025 14:29,Walking,No,-,0,Kitchen,No,No,
D9473,1/20/2025 5:11,Walking,No,-,0,Bedroom,No,No,
D9474,1/18/2025 21:55,Walking,No,-,0,Bedroom,No,No,
D9475,1/27/2025 1:22,Lying,No,-,0,Living Room,No,No,
D9476,1/20/2025 21:43,Sitting,No,-,0,Bathroom,No,No,
D9477,1/9/2025 17:11,Walking,No,-,0,Living Room,No,No,
D9478,1/10/2025 12:31,Walking,No,-,0,Bedroom,No,No,
D9479,1/28/2025 11:58,Lying,No,-,0,Kitchen,No,No,
D9480,1/13/2025 21:27,Sitting,No,-,0,Kitchen,No,No,
D9481,1/9/2025 15:35,No Movement,No,-,0,Living Room,No,No,
D9482,1/14/2025 7:33,Lying,No,-,0,Bedroom,No,No,
D9483,1/20/2025 5:06,Sitting,No,-,0,Bathroom,No,No,
D9484,1/23/2025 21:06,Sitting,No,-,0,Bedroom,No,No,
D9485,1/24/2025 19:13,Sitting,No,-,0,Bedroom,No,No,
D9486,1/20/2025 19:32,Sitting,No,-,0,Bedroom,No,No,
D9487,1/25/2025 21:49,Sitting,No,-,0,Kitchen,No,No,
D9488,1/17/2025 9:07,Lying,No,-,0,Living Room,No,No,
D9489,1/13/2025 4:58,Walking,No,-,0,Living Room,No,No,
D9490,1/15/2025 11:58,Lying,No,-,0,Kitchen,No,No,
D9491,1/2/2025 4:35,No Movement,No,-,0,Kitchen,No,No,
D9492,1/9/2025 19:34,Lying,No,-,0,Kitchen,No,No,
D9493,1/18/2025 11:24,No Movement,No,-,0,Bathroom,No,No,
D9494,1/8/2025 19:57,Lying,No,-,0,Bathroom,No,No,
D9495,1/29/2025 11:25,Sitting,No,-,0,Living Room,No,No,
D9496,1/15/2025 11:48,No Movement,No,-,0,Kitchen,No,No,
D9497,1/17/2025 5:14,Sitting,No,-,0,Kitchen,No,No,
D9498,1/8/2025 12:16,Lying,No,-,0,Living Room,No,No,
D9499,1/21/2025 18:04,No Movement,Yes,High,188,Kitchen,Yes,Yes,
D9500,1/14/2025 6:10,Lying,No,-,0,Bedroom,No,No,
D9501,1/22/2025 9:07,Lying,No,-,0,Bedroom,No,No,
D9502,1/9/2025 0:21,Sitting,No,-,0,Bathroom,No,No,
D9503,1/8/2025 3:14,Lying,No,-,0,Bathroom,No,No,
D9504,1/19/2025 19:25,No Movement,No,-,0,Living Room,No,No,
D9505,1/21/2025 7:54,Walking,No,-,0,Bedroom,No,No,
D9506,1/3/2025 0:42,Sitting,No,-,0,Living Room,No,No,
D9507,1/13/2025 22:34,Sitting,No,-,0,Bathroom,No,No,
D9508,1/6/2025 12:25,Walking,No,-,0,Bedroom,No,No,
D9509,1/7/2025 4:15,No Movement,No,-,0,Living Room,No,No,
D9510,1/20/2025 9:07,No Movement,No,-,0,Bathroom,No,No,
D9511,1/9/2025 9:41,Walking,No,-,0,Living Room,No,No,
D9512,1/8/2025 8:01,Sitting,No,-,0,Bathroom,No,No,
D9513,1/24/2025 15:56,Lying,No,-,0,Bathroom,No,No,
D9514,1/8/2025 23:09,Walking,No,-,0,Bedroom,No,No,
D9515,1/21/2025 2:37,Walking,No,-,0,Living Room,No,No,
D9516,1/11/2025 3:11,No Movement,No,-,0,Living Room,No,No,
D9517,1/25/2025 13:30,No Movement,No,-,0,Living Room,No,No,
D9518,1/20/2025 23:49,Lying,No,-,0,Bathroom,No,No,
D9519,1/11/2025 2:10,Lying,No,-,0,Kitchen,No,No,
D9520,1/3/2025 21:41,Lying,No,-,0,Bathroom,No,No,
D9521,1/27/2025 22:05,No Movement,No,-,0,Kitchen,No,No,
D9522,1/6/2025 13:03,Lying,No,-,0,Kitchen,No,No,
D9523,1/9/2025 18:35,Sitting,No,-,0,Bedroom,No,No,
D9524,1/11/2025 4:09,Lying,No,-,0,Living Room,No,No,
D9525,1/6/2025 4:24,Sitting,No,-,0,Bathroom,No,No,
D9526,1/29/2025 22:24,Sitting,No,-,0,Living Room,No,No,
D9527,1/5/2025 9:12,Sitting,No,-,0,Living Room,No,No,
D9528,1/15/2025 1:22,No Movement,Yes,High,86,Living Room,Yes,Yes,
D9529,1/6/2025 1:18,Sitting,No,-,0,Bedroom,No,No,
D9530,1/25/2025 12:06,Walking,No,-,0,Living Room,No,No,
D9531,1/16/2025 18:54,Walking,No,-,0,Living Room,No,No,
D9532,1/29/2025 2:40,No Movement,No,-,0,Living Room,No,No,
D9533,1/21/2025 15:46,No Movement,Yes,Low,164,Living Room,No,No,
D9534,1/30/2025 0:34,No Movement,No,-,0,Bathroom,No,No,
D9535,1/6/2025 1:00,Sitting,No,-,0,Kitchen,No,No,
D9536,1/12/2025 11:16,Lying,No,-,0,Bathroom,No,No,
D9537,1/17/2025 13:17,Lying,No,-,0,Bedroom,No,No,
D9538,1/9/2025 21:09,Sitting,No,-,0,Bedroom,No,No,
D9539,1/9/2025 4:31,Walking,No,-,0,Bedroom,No,No,
D9540,1/5/2025 22:13,Walking,No,-,0,Bedroom,No,No,
D9541,1/25/2025 3:41,Lying,No,-,0,Living Room,No,No,
D9542,1/25/2025 23:28,Sitting,No,-,0,Bathroom,No,No,
D9543,1/6/2025 5:57,Walking,No,-,0,Living Room,No,No,
D9544,1/27/2025 0:05,Sitting,No,-,0,Bedroom,No,No,
D9545,1/28/2025 12:07,Lying,No,-,0,Bedroom,No,No,
D9546,1/21/2025 3:33,Sitting,No,-,0,Living Room,No,No,
D9547,1/13/2025 9:35,Lying,No,-,0,Living Room,No,No,
D9548,1/11/2025 23:46,Sitting,No,-,0,Living Room,No,No,
D9549,1/25/2025 13:02,Walking,No,-,0,Bedroom,No,No,
D9550,1/26/2025 7:14,Walking,No,-,0,Bathroom,No,No,
D9551,1/13/2025 20:58,Sitting,No,-,0,Kitchen,No,No,
D9552,1/14/2025 10:52,No Movement,No,-,0,Bedroom,No,No,
D9553,1/6/2025 2:49,Walking,No,-,0,Bathroom,No,No,
D9554,1/6/2025 12:28,Walking,No,-,0,Living Room,No,No,
D9555,1/12/2025 0:56,Sitting,No,-,0,Kitchen,No,No,
D9556,1/12/2025 16:21,No Movement,Yes,High,445,Bedroom,Yes,Yes,
D9557,1/19/2025 22:05,Walking,No,-,0,Bedroom,No,No,
D9558,1/21/2025 12:22,No Movement,No,-,0,Kitchen,No,No,
D9559,1/21/2025 7:33,Sitting,No,-,0,Bathroom,No,No,
D9560,1/10/2025 12:13,Lying,No,-,0,Bathroom,No,No,
D9561,1/27/2025 12:30,Walking,No,-,0,Bathroom,No,No,
D9562,1/22/2025 21:35,No Movement,No,-,0,Bedroom,No,No,
D9563,1/21/2025 10:22,Lying,No,-,0,Kitchen,No,No,
D9564,1/30/2025 1:49,No Movement,No,-,0,Bathroom,No,No,
D9565,1/29/2025 0:22,Lying,No,-,0,Bedroom,No,No,
D9566,1/18/2025 11:27,Lying,No,-,0,Living Room,No,No,
D9567,1/9/2025 15:40,Lying,No,-,0,Living Room,No,No,
D9568,1/9/2025 7:50,Walking,No,-,0,Bathroom,No,No,
D9569,1/4/2025 16:48,Lying,No,-,0,Bedroom,No,No,
D9570,1/25/2025 10:19,Sitting,No,-,0,Bedroom,No,No,
D9571,1/19/2025 15:00,Walking,No,-,0,Living Room,No,No,
D9572,1/23/2025 2:03,No Movement,Yes,Low,343,Bedroom,No,No,
D9573,1/7/2025 14:08,Sitting,No,-,0,Living Room,No,No,
D9574,1/28/2025 8:52,Walking,No,-,0,Kitchen,No,No,
D9575,1/17/2025 13:13,Sitting,No,-,0,Bedroom,No,No,
D9576,1/5/2025 0:47,No Movement,No,-,0,Bathroom,No,No,
D9577,1/21/2025 21:28,Lying,No,-,0,Kitchen,No,No,
D9578,1/30/2025 1:41,Walking,No,-,0,Kitchen,No,No,
D9579,1/12/2025 6:08,Lying,No,-,0,Bathroom,No,No,
D9580,1/13/2025 9:17,Walking,No,-,0,Bedroom,No,No,
D9581,1/2/2025 13:53,Walking,No,-,0,Bedroom,No,No,
D9582,1/16/2025 9:07,Sitting,No,-,0,Bedroom,No,No,
D9583,1/12/2025 10:39,Lying,No,-,0,Bathroom,No,No,
D9584,1/24/2025 22:06,Walking,No,-,0,Kitchen,No,No,
D9585,1/10/2025 13:29,No Movement,No,-,0,Bathroom,No,No,
D9586,1/11/2025 18:52,Walking,No,-,0,Living Room,No,No,
D9587,1/18/2025 13:22,Sitting,No,-,0,Kitchen,No,No,
D9588,1/10/2025 21:14,Lying,No,-,0,Kitchen,No,No,
D9589,1/15/2025 15:34,Sitting,No,-,0,Bedroom,No,No,
D9590,1/14/2025 4:19,Sitting,No,-,0,Kitchen,No,No,
D9591,1/6/2025 16:49,Lying,No,-,0,Bathroom,No,No,
D9592,1/3/2025 12:07,No Movement,No,-,0,Bedroom,No,No,
D9593,1/14/2025 21:10,Lying,No,-,0,Bedroom,No,No,
D9594,1/2/2025 6:01,Walking,No,-,0,Living Room,No,No,
D9595,1/4/2025 1:14,Lying,No,-,0,Bathroom,No,No,
D9596,1/4/2025 3:27,Lying,No,-,0,Bathroom,No,No,
D9597,1/14/2025 13:31,Lying,No,-,0,Bathroom,No,No,
D9598,1/3/2025 11:11,No Movement,No,-,0,Bedroom,No,No,
D9599,1/24/2025 13:29,Walking,No,-,0,Bedroom,No,No,
D9600,1/24/2025 18:44,Sitting,No,-,0,Living Room,No,No,
D9601,1/29/2025 7:00,Lying,No,-,0,Living Room,No,No,
D9602,1/7/2025 11:02,Walking,No,-,0,Bedroom,No,No,
D9603,1/6/2025 22:47,Sitting,No,-,0,Bathroom,No,No,
D9604,1/26/2025 1:58,Walking,No,-,0,Kitchen,No,No,
D9605,1/7/2025 19:47,Walking,No,-,0,Bathroom,No,No,
D9606,1/24/2025 21:22,Sitting,No,-,0,Bathroom,No,No,
D9607,1/23/2025 8:04,Lying,No,-,0,Kitchen,No,No,
D9608,1/24/2025 1:26,Sitting,No,-,0,Bedroom,No,No,
D9609,1/21/2025 19:29,Lying,No,-,0,Kitchen,No,No,
D9610,1/27/2025 22:49,Walking,No,-,0,Kitchen,No,No,
D9611,1/5/2025 16:26,Walking,No,-,0,Living Room,No,No,
D9612,1/10/2025 12:20,No Movement,Yes,Medium,228,Bathroom,Yes,Yes,
D9613,1/7/2025 5:30,Sitting,No,-,0,Bedroom,No,No,
D9614,1/6/2025 5:44,Sitting,No,-,0,Bedroom,No,No,
D9615,1/7/2025 11:41,Sitting,No,-,0,Bathroom,No,No,
D9616,1/10/2025 23:35,Sitting,No,-,0,Bathroom,No,No,
D9617,1/29/2025 9:37,Walking,No,-,0,Kitchen,No,No,
D9618,1/1/2025 21:12,No Movement,No,-,0,Bedroom,No,No,
D9619,1/20/2025 7:30,No Movement,No,-,0,Bedroom,No,No,
D9620,1/11/2025 18:56,No Movement,No,-,0,Living Room,No,No,
D9621,1/16/2025 23:33,Walking,No,-,0,Living Room,No,No,
D9622,1/28/2025 10:30,No Movement,No,-,0,Kitchen,No,No,
D9623,1/29/2025 9:23,Walking,No,-,0,Bathroom,No,No,
D9624,1/24/2025 0:41,Sitting,No,-,0,Bedroom,No,No,
D9625,1/29/2025 9:53,No Movement,No,-,0,Kitchen,No,No,
D9626,1/19/2025 23:30,Lying,No,-,0,Bedroom,No,No,
D9627,1/10/2025 12:33,Walking,No,-,0,Living Room,No,No,
D9628,1/24/2025 6:08,Walking,No,-,0,Bathroom,No,No,
D9629,1/11/2025 16:06,Sitting,No,-,0,Bathroom,No,No,
D9630,1/25/2025 17:47,No Movement,No,-,0,Bathroom,No,No,
D9631,1/29/2025 10:27,Sitting,No,-,0,Bathroom,No,No,
D9632,1/10/2025 2:03,Sitting,No,-,0,Bedroom,No,No,
D9633,1/16/2025 17:20,Walking,No,-,0,Living Room,No,No,
D9634,1/17/2025 14:21,No Movement,No,-,0,Kitchen,No,No,
D9635,1/8/2025 11:44,Lying,No,-,0,Bathroom,No,No,
D9636,1/22/2025 9:32,Lying,No,-,0,Bedroom,No,No,
D9637,1/29/2025 7:45,No Movement,No,-,0,Bathroom,No,No,
D9638,1/27/2025 23:50,No Movement,Yes,Medium,341,Bedroom,Yes,Yes,
D9639,1/29/2025 10:43,No Movement,No,-,0,Bedroom,No,No,
D9640,1/2/2025 1:11,Sitting,No,-,0,Bedroom,No,No,
D9641,1/11/2025 19:30,Lying,No,-,0,Bathroom,No,No,
D9642,1/8/2025 10:49,Walking,No,-,0,Bedroom,No,No,
D9643,1/29/2025 16:26,Walking,No,-,0,Bathroom,No,No,
D9644,1/11/2025 21:59,Walking,No,-,0,Bedroom,No,No,
D9645,1/5/2025 12:29,Sitting,No,-,0,Bathroom,No,No,
D9646,1/13/2025 16:05,Sitting,No,-,0,Bathroom,No,No,
D9647,1/22/2025 4:06,Walking,No,-,0,Bedroom,No,No,
D9648,1/16/2025 11:20,Walking,No,-,0,Kitchen,No,No,
D9649,1/26/2025 6:31,Walking,No,-,0,Bedroom,No,No,
D9650,1/13/2025 21:58,Sitting,No,-,0,Living Room,No,No,
D9651,1/1/2025 10:30,Walking,No,-,0,Kitchen,No,No,
D9652,1/16/2025 4:20,Lying,No,-,0,Bedroom,No,No,
D9653,1/30/2025 11:33,No Movement,No,-,0,Living Room,No,No,
D9654,1/14/2025 10:50,Sitting,No,-,0,Kitchen,No,No,
D9655,1/23/2025 4:54,Walking,No,-,0,Living Room,No,No,
D9656,1/15/2025 16:32,Walking,No,-,0,Bedroom,No,No,
D9657,1/22/2025 6:48,Lying,No,-,0,Kitchen,No,No,
D9658,1/30/2025 18:44,Walking,No,-,0,Living Room,No,No,
D9659,1/24/2025 21:38,No Movement,No,-,0,Bedroom,No,No,
D9660,1/29/2025 15:58,Walking,No,-,0,Bedroom,No,No,
D9661,1/11/2025 19:15,Walking,No,-,0,Kitchen,No,No,
D9662,1/10/2025 2:08,Sitting,No,-,0,Living Room,No,No,
D9663,1/16/2025 22:27,No Movement,Yes,Low,148,Bedroom,No,No,
D9664,1/5/2025 5:00,Walking,No,-,0,Living Room,No,No,
D9665,1/28/2025 13:30,Walking,No,-,0,Bathroom,No,No,
D9666,1/19/2025 12:17,Walking,No,-,0,Kitchen,No,No,
D9667,1/23/2025 20:57,Sitting,No,-,0,Kitchen,No,No,
D9668,1/16/2025 11:58,Lying,No,-,0,Living Room,No,No,
D9669,1/8/2025 8:46,No Movement,No,-,0,Kitchen,No,No,
D9670,1/19/2025 10:03,No Movement,Yes,High,158,Kitchen,Yes,Yes,
D9671,1/3/2025 1:09,Sitting,No,-,0,Bathroom,No,No,
D9672,1/13/2025 2:59,Lying,No,-,0,Bedroom,No,No,
D9673,1/6/2025 1:24,Sitting,No,-,0,Bedroom,No,No,
D9674,1/16/2025 9:05,Sitting,No,-,0,Bedroom,No,No,
D9675,1/4/2025 23:36,Sitting,No,-,0,Kitchen,No,No,
D9676,1/19/2025 20:08,Walking,No,-,0,Kitchen,No,No,
D9677,1/7/2025 13:58,Lying,No,-,0,Kitchen,No,No,
D9678,1/25/2025 16:42,Lying,No,-,0,Bedroom,No,No,
D9679,1/21/2025 11:20,Walking,No,-,0,Bedroom,No,No,
D9680,1/5/2025 4:52,Walking,No,-,0,Bathroom,No,No,
D9681,1/8/2025 14:55,Lying,No,-,0,Bedroom,No,No,
D9682,1/7/2025 3:05,Sitting,No,-,0,Living Room,No,No,
D9683,1/19/2025 11:04,No Movement,No,-,0,Bathroom,No,No,
D9684,1/30/2025 13:09,No Movement,No,-,0,Bathroom,No,No,
D9685,1/8/2025 17:21,No Movement,No,-,0,Living Room,No,No,
D9686,1/22/2025 4:32,No Movement,Yes,Low,306,Living Room,No,No,
D9687,1/23/2025 9:51,No Movement,Yes,High,483,Bedroom,Yes,Yes,
D9688,1/26/2025 19:56,Lying,No,-,0,Bedroom,No,No,
D9689,1/25/2025 21:22,Walking,No,-,0,Kitchen,No,No,
