Device-ID/User-ID,Timestamp,Reminder Type,Scheduled Time,Reminder Sent (Yes/No),Acknowledged (Yes/No),
D9847,1/10/2025 15:44,Hydration,8:30:00,No,No,
D9848,1/16/2025 17:01,Medication,10:30:00,Yes,Yes,
D9849,1/17/2025 16:13,Medication,19:00:00,No,No,
D9850,1/12/2025 13:42,Medication,10:00:00,No,No,
D9851,1/24/2025 12:53,Medication,19:00:00,Yes,No,
D9852,1/29/2025 7:38,Medication,8:30:00,Yes,Yes,
D9853,1/9/2025 7:30,Medication,17:00:00,No,No,
D9854,1/12/2025 2:52,Medication,11:30:00,No,No,
D9855,1/24/2025 15:45,Hydration,9:30:00,No,No,
D9856,1/26/2025 5:14,Hydration,12:00:00,Yes,Yes,
D9857,1/7/2025 13:51,Hydration,13:00:00,No,No,
D9858,1/2/2025 1:43,Exercise,21:30:00,Yes,Yes,
D9859,1/27/2025 16:39,Medication,6:00:00,Yes,Yes,
D9860,1/18/2025 23:00,Hydration,13:30:00,No,No,
D9861,1/27/2025 19:36,Medication,6:30:00,No,No,
D9862,1/16/2025 13:28,Hydration,22:30:00,No,No,
D9863,1/17/2025 2:41,Appointment,8:00:00,Yes,No,
D9864,1/27/2025 18:48,Exercise,6:00:00,No,No,
D9865,1/21/2025 2:26,Medication,15:30:00,Yes,Yes,
D9866,1/13/2025 8:42,Hydration,15:30:00,Yes,Yes,
D9867,1/12/2025 3:50,Exercise,20:00:00,No,No,
D9868,1/26/2025 18:41,Medication,13:00:00,Yes,Yes,
D9869,1/9/2025 10:19,Medication,19:30:00,No,No,
D9870,1/1/2025 5:22,Exercise,21:00:00,Yes,Yes,
D9871,1/10/2025 23:12,Medication,21:00:00,No,No,
D9872,1/1/2025 15:30,Medication,8:30:00,Yes,Yes,
D9873,1/3/2025 0:43,Exercise,14:30:00,No,No,
D9874,1/25/2025 23:22,Exercise,22:00:00,Yes,Yes,
D9875,1/2/2025 0:38,Hydration,18:30:00,No,No,
D9876,1/13/2025 13:35,Medication,18:30:00,Yes,No,
D9877,1/29/2025 6:37,Medication,15:30:00,No,No,
D9878,1/27/2025 22:02,Appointment,15:00:00,Yes,Yes,
D9879,1/15/2025 5:59,Appointment,20:30:00,Yes,Yes,
D9880,1/12/2025 9:25,Medication,7:00:00,Yes,Yes,
D9881,1/20/2025 22:13,Medication,16:30:00,Yes,Yes,
D9882,1/18/2025 0:29,Hydration,8:30:00,Yes,Yes,
D9883,1/21/2025 20:32,Appointment,11:00:00,No,No,
D9884,1/11/2025 8:12,Hydration,17:30:00,Yes,Yes,
D9885,1/27/2025 21:15,Hydration,15:30:00,Yes,No,
D9886,1/20/2025 8:46,Hydration,7:00:00,No,No,
D9887,1/21/2025 15:49,Medication,9:00:00,No,No,
D9888,1/13/2025 21:58,Exercise,11:30:00,No,No,
D9889,1/26/2025 4:20,Exercise,19:30:00,Yes,Yes,
D9890,1/28/2025 14:44,Hydration,13:00:00,Yes,Yes,
D9891,1/6/2025 6:17,Exercise,10:00:00,Yes,Yes,
D9892,1/9/2025 10:57,Exercise,18:30:00,Yes,Yes,
D9893,1/13/2025 19:53,Exercise,18:30:00,No,No,
D9894,1/20/2025 9:42,Appointment,8:30:00,No,No,
D9895,1/9/2025 0:08,Exercise,13:00:00,No,No,
D9896,1/22/2025 20:43,Exercise,15:00:00,No,No,
D9897,1/17/2025 12:35,Appointment,8:00:00,No,No,
D9898,1/29/2025 8:08,Hydration,12:30:00,Yes,Yes,
D9899,1/30/2025 19:45,Medication,20:00:00,Yes,No,
D9900,1/30/2025 22:25,Medication,10:30:00,Yes,Yes,
D9901,1/14/2025 14:30,Medication,14:00:00,No,No,
D9902,1/14/2025 9:47,Medication,21:30:00,No,No,
D9903,1/30/2025 16:38,Appointment,19:00:00,Yes,Yes,
D9904,1/8/2025 1:19,Hydration,7:30:00,No,No,
D9905,1/17/2025 5:14,Exercise,8:30:00,Yes,Yes,
D9906,1/1/2025 0:27,Medication,14:30:00,No,No,
D9907,1/25/2025 2:23,Medication,18:30:00,Yes,Yes,
D9908,1/27/2025 1:01,Exercise,16:30:00,No,No,
D9909,1/27/2025 19:05,Appointment,15:00:00,Yes,Yes,
D9910,1/22/2025 1:51,Exercise,14:30:00,Yes,Yes,
D9911,1/13/2025 18:43,Medication,9:00:00,No,No,
D9912,1/16/2025 23:01,Hydration,8:30:00,Yes,No,
D9913,1/2/2025 19:47,Exercise,6:00:00,Yes,No,
D9914,1/10/2025 11:06,Exercise,12:00:00,No,No,
D9915,1/24/2025 12:11,Hydration,21:00:00,Yes,Yes,
D9916,1/29/2025 22:57,Hydration,17:00:00,Yes,Yes,
D9917,1/29/2025 7:56,Hydration,16:30:00,Yes,Yes,
D9918,1/9/2025 22:16,Medication,15:00:00,No,No,
D9919,1/17/2025 10:20,Appointment,11:00:00,No,No,
D9920,1/25/2025 4:05,Medication,14:00:00,Yes,Yes,
D9921,1/22/2025 20:46,Medication,11:30:00,Yes,Yes,
D9922,1/12/2025 10:18,Medication,22:30:00,Yes,Yes,
D9923,1/11/2025 9:31,Hydration,13:30:00,Yes,Yes,
D9924,1/27/2025 20:18,Appointment,8:00:00,No,No,
D9925,1/19/2025 20:48,Appointment,10:00:00,No,No,
D9926,1/17/2025 2:30,Medication,7:30:00,Yes,Yes,
D9927,1/26/2025 19:00,Appointment,21:30:00,No,No,
D9928,1/7/2025 13:49,Appointment,8:30:00,No,No,
D9929,1/6/2025 3:03,Medication,11:30:00,No,No,
D9930,1/5/2025 11:08,Medication,20:00:00,Yes,Yes,
D9931,1/27/2025 12:28,Exercise,7:30:00,Yes,Yes,
D9932,1/15/2025 15:26,Appointment,6:00:00,No,No,
D9933,1/8/2025 23:17,Medication,21:00:00,No,No,
D9934,1/29/2025 7:53,Hydration,21:30:00,Yes,Yes,
D9935,1/5/2025 16:17,Hydration,13:30:00,Yes,No,
D9936,1/16/2025 6:57,Exercise,16:30:00,No,No,
D9937,1/14/2025 0:15,Hydration,22:30:00,Yes,Yes,
D9938,1/10/2025 11:11,Appointment,15:30:00,Yes,Yes,
D9939,1/5/2025 17:30,Medication,6:00:00,No,No,
D9940,1/12/2025 9:40,Appointment,19:30:00,Yes,No,
D9941,1/23/2025 4:46,Medication,15:00:00,Yes,Yes,
D9942,1/22/2025 2:38,Medication,17:30:00,No,No,
D9943,1/23/2025 10:43,Medication,6:30:00,No,No,
D9944,1/8/2025 5:35,Exercise,22:00:00,Yes,Yes,
D9945,1/17/2025 2:31,Exercise,20:00:00,Yes,No,
D9946,1/6/2025 8:49,Medication,21:30:00,No,No,
D9947,1/28/2025 21:47,Hydration,12:00:00,No,No,
D9948,1/10/2025 12:08,Exercise,18:00:00,Yes,No,
D9949,1/16/2025 15:38,Hydration,8:00:00,No,No,
D9950,1/14/2025 8:40,Medication,21:30:00,Yes,Yes,
D9951,1/18/2025 6:39,Exercise,15:00:00,Yes,Yes,
D9952,1/16/2025 2:33,Hydration,22:30:00,Yes,Yes,
D9953,1/3/2025 13:15,Medication,18:30:00,No,No,
D9954,1/29/2025 2:12,Appointment,13:30:00,No,No,
D9955,1/6/2025 21:24,Appointment,19:00:00,No,No,
D9956,1/16/2025 21:19,Appointment,10:30:00,No,No,
D9957,1/6/2025 8:45,Appointment,11:30:00,No,No,
D9958,1/6/2025 5:45,Appointment,13:00:00,No,No,
D9959,1/27/2025 19:55,Exercise,13:00:00,No,No,
D9960,1/18/2025 3:31,Exercise,15:00:00,No,No,
D9961,1/14/2025 3:39,Medication,6:00:00,Yes,Yes,
D9962,1/22/2025 12:24,Hydration,17:00:00,Yes,Yes,
D9963,1/6/2025 18:47,Hydration,12:30:00,No,No,
D9964,1/20/2025 2:23,Appointment,17:30:00,Yes,Yes,
D9965,1/8/2025 9:57,Appointment,16:00:00,Yes,Yes,
D9966,1/26/2025 0:11,Hydration,10:00:00,No,No,
D9967,1/12/2025 10:31,Medication,16:30:00,Yes,No,
D9968,1/16/2025 5:12,Appointment,12:30:00,Yes,Yes,
D9969,1/15/2025 23:58,Medication,10:30:00,No,No,
D9970,1/8/2025 6:16,Appointment,16:30:00,Yes,Yes,
D9971,1/2/2025 1:11,Appointment,6:00:00,No,No,
D9972,1/3/2025 16:53,Exercise,16:30:00,Yes,Yes,
D9973,1/30/2025 15:59,Medication,7:00:00,No,No,
D9974,1/8/2025 21:46,Hydration,16:00:00,Yes,No,
D9975,1/8/2025 0:51,Hydration,20:30:00,No,No,
D9976,1/16/2025 6:43,Hydration,22:00:00,No,No,
D9977,1/18/2025 1:30,Hydration,20:00:00,No,No,
D9978,1/4/2025 19:19,Hydration,17:30:00,No,No,
D9979,1/9/2025 19:35,Exercise,14:30:00,No,No,
D9980,1/6/2025 19:35,Exercise,8:00:00,Yes,Yes,
D9981,1/15/2025 7:30,Hydration,16:00:00,Yes,Yes,
D9982,1/3/2025 1:43,Medication,18:00:00,Yes,Yes,
D9983,1/21/2025 3:59,Medication,12:00:00,No,No,
D9984,1/14/2025 4:59,Exercise,13:00:00,Yes,No,
D9985,1/18/2025 20:51,Appointment,12:00:00,No,No,
D9986,1/2/2025 23:34,Appointment,18:00:00,Yes,No,
D9987,1/16/2025 22:30,Hydration,11:00:00,Yes,Yes,
D9988,1/27/2025 1:23,Medication,15:00:00,No,No,
D9989,1/14/2025 15:47,Hydration,14:00:00,Yes,Yes,
D9990,1/20/2025 17:49,Exercise,7:30:00,No,No,
D9991,1/16/2025 10:42,Exercise,15:30:00,No,No,
D9992,1/17/2025 10:48,Exercise,7:00:00,No,No,
D9993,1/24/2025 9:47,Medication,17:30:00,No,No,
D9994,1/28/2025 16:12,Hydration,15:00:00,Yes,Yes,
D9995,1/29/2025 17:11,Exercise,14:00:00,Yes,Yes,
D9996,1/12/2025 2:59,Appointment,11:30:00,No,No,
D9997,1/21/2025 8:08,Medication,8:00:00,No,No,
D9998,1/25/2025 11:40,Hydration,21:00:00,No,No,
D9999,1/14/2025 13:03,Appointment,13:30:00,No,No,
D10000,1/21/2025 0:04,Medication,16:30:00,No,No,
D10001,1/22/2025 13:52,Appointment,14:30:00,Yes,Yes,
D10002,1/26/2025 11:12,Medication,15:30:00,Yes,Yes,
D10003,1/9/2025 15:50,Hydration,10:30:00,Yes,Yes,
D10004,1/7/2025 7:32,Appointment,21:00:00,No,No,
D10005,1/15/2025 16:05,Hydration,12:00:00,Yes,Yes,
D10006,1/30/2025 5:04,Medication,19:30:00,No,No,
D10007,1/9/2025 20:48,Hydration,20:30:00,No,No,
D10008,1/5/2025 18:40,Exercise,14:00:00,No,No,
D10009,1/2/2025 14:41,Medication,10:00:00,Yes,Yes,
D10010,1/19/2025 8:56,Medication,11:30:00,Yes,Yes,
D10011,1/12/2025 4:39,Exercise,18:00:00,Yes,No,
D10012,1/20/2025 3:09,Appointment,16:30:00,Yes,No,
D10013,1/24/2025 19:56,Exercise,14:00:00,Yes,Yes,
D10014,1/14/2025 15:43,Exercise,16:30:00,No,No,
D10015,1/29/2025 10:55,Exercise,17:30:00,No,No,
D10016,1/25/2025 13:45,Medication,21:30:00,No,No,
D10017,1/11/2025 0:04,Hydration,16:00:00,No,No,
D10018,1/24/2025 8:58,Hydration,13:00:00,No,No,
D10019,1/14/2025 1:47,Appointment,6:30:00,Yes,Yes,
D10020,1/17/2025 21:18,Hydration,6:30:00,No,No,
D10021,1/30/2025 3:49,Exercise,9:30:00,Yes,Yes,
D10022,1/2/2025 2:54,Exercise,15:00:00,No,No,
D10023,1/17/2025 21:56,Appointment,19:00:00,No,No,
D10024,1/5/2025 3:43,Hydration,8:30:00,No,No,
D10025,1/14/2025 14:01,Exercise,21:00:00,No,No,
D10026,1/16/2025 3:54,Medication,12:30:00,Yes,No,
D10027,1/18/2025 10:15,Hydration,18:00:00,No,No,
D10028,1/14/2025 19:14,Hydration,19:00:00,No,No,
D10029,1/15/2025 9:54,Medication,16:30:00,Yes,No,
D10030,1/27/2025 19:42,Medication,13:00:00,No,No,
D10031,1/16/2025 23:03,Appointment,17:00:00,Yes,Yes,
D10032,1/15/2025 14:44,Exercise,16:30:00,Yes,Yes,
D10033,1/17/2025 3:44,Medication,15:30:00,No,No,
D10034,1/24/2025 6:06,Exercise,8:00:00,No,No,
D10035,1/25/2025 15:55,Appointment,9:00:00,No,No,
D10036,1/30/2025 4:54,Appointment,17:00:00,Yes,Yes,
D10037,1/4/2025 19:56,Exercise,18:00:00,Yes,Yes,
D10038,1/23/2025 6:04,Hydration,12:00:00,No,No,
D10039,1/22/2025 17:04,Appointment,14:30:00,No,No,
D10040,1/6/2025 16:43,Appointment,7:30:00,No,No,
D10041,1/9/2025 14:16,Exercise,9:00:00,Yes,Yes,
D10042,1/15/2025 16:56,Appointment,19:30:00,Yes,Yes,
D10043,1/13/2025 5:37,Medication,6:00:00,No,No,
D10044,1/17/2025 18:23,Exercise,12:30:00,No,No,
D10045,1/3/2025 14:36,Appointment,20:00:00,No,No,
D10046,1/7/2025 2:06,Hydration,11:30:00,Yes,Yes,
D10047,1/6/2025 21:51,Appointment,12:00:00,No,No,
D10048,1/14/2025 0:53,Appointment,8:30:00,No,No,
D10049,1/18/2025 9:00,Medication,12:00:00,Yes,Yes,
D10050,1/23/2025 10:33,Exercise,16:00:00,No,No,
D10051,1/8/2025 17:58,Hydration,20:30:00,Yes,Yes,
D10052,1/15/2025 10:00,Hydration,17:30:00,No,No,
D10053,1/16/2025 14:09,Appointment,6:30:00,No,No,
D10054,1/19/2025 21:24,Appointment,8:00:00,Yes,No,
D10055,1/27/2025 20:10,Exercise,7:30:00,No,No,
D10056,1/19/2025 3:23,Medication,17:00:00,No,No,
D10057,1/3/2025 4:14,Exercise,20:30:00,No,No,
D10058,1/13/2025 22:08,Hydration,14:00:00,No,No,
D10059,1/3/2025 21:50,Appointment,14:00:00,No,No,
D10060,1/21/2025 6:36,Appointment,17:30:00,Yes,No,
D10061,1/16/2025 15:37,Medication,22:30:00,Yes,Yes,
D10062,1/24/2025 23:49,Hydration,22:30:00,No,No,
D10063,1/5/2025 3:42,Exercise,12:30:00,No,No,
D10064,1/18/2025 20:47,Exercise,18:30:00,Yes,No,
D10065,1/25/2025 7:48,Medication,13:00:00,No,No,
D10066,1/13/2025 18:29,Exercise,22:00:00,No,No,
D10067,1/5/2025 3:01,Appointment,22:30:00,Yes,No,
D10068,1/28/2025 0:39,Medication,13:30:00,No,No,
D10069,1/29/2025 12:03,Medication,17:00:00,No,No,
D10070,1/27/2025 19:39,Medication,10:00:00,Yes,Yes,
D10071,1/2/2025 12:32,Hydration,15:00:00,No,No,
D10072,1/9/2025 11:10,Medication,14:00:00,Yes,Yes,
D10073,1/6/2025 18:49,Hydration,9:00:00,No,No,
D10074,1/25/2025 7:42,Hydration,13:30:00,No,No,
D10075,1/5/2025 22:59,Exercise,8:30:00,No,No,
D10076,1/2/2025 0:10,Medication,22:00:00,No,No,
D10077,1/26/2025 19:38,Hydration,7:30:00,No,No,
D10078,1/18/2025 10:04,Exercise,6:30:00,Yes,Yes,
D10079,1/3/2025 19:39,Exercise,14:00:00,Yes,Yes,
D10080,1/27/2025 7:03,Hydration,12:00:00,Yes,Yes,
D10081,1/22/2025 7:11,Exercise,11:00:00,No,No,
D10082,1/28/2025 2:28,Exercise,17:30:00,No,No,
D10083,1/19/2025 0:58,Appointment,19:00:00,Yes,No,
D10084,1/20/2025 18:05,Hydration,13:30:00,Yes,Yes,
D10085,1/14/2025 15:14,Appointment,20:00:00,No,No,
D10086,1/17/2025 16:38,Medication,9:30:00,Yes,No,
D10087,1/29/2025 11:47,Exercise,22:00:00,No,No,
D10088,1/7/2025 6:42,Exercise,18:30:00,No,No,
D10089,1/28/2025 6:01,Medication,11:30:00,Yes,Yes,
D10090,1/13/2025 17:18,Exercise,19:30:00,Yes,Yes,
D10091,1/30/2025 2:10,Appointment,13:00:00,Yes,No,
D10092,1/11/2025 21:44,Appointment,7:00:00,Yes,Yes,
D10093,1/5/2025 21:55,Medication,22:00:00,Yes,Yes,
D10094,1/2/2025 12:41,Appointment,17:30:00,Yes,Yes,
D10095,1/13/2025 18:55,Exercise,8:30:00,Yes,Yes,
D10096,1/4/2025 23:23,Hydration,12:00:00,No,No,
D10097,1/14/2025 23:28,Medication,16:00:00,No,No,
D10098,1/13/2025 0:18,Hydration,13:30:00,No,No,
D10099,1/29/2025 11:42,Exercise,6:00:00,No,No,
D10100,1/15/2025 3:11,Appointment,6:00:00,No,No,
D10101,1/11/2025 2:07,Medication,10:00:00,No,No,
D10102,1/19/2025 15:14,Appointment,22:00:00,Yes,No,
D10103,1/16/2025 17:00,Exercise,14:00:00,No,No,
D10104,1/13/2025 12:35,Exercise,16:00:00,Yes,Yes,
D10105,1/11/2025 23:14,Hydration,16:30:00,No,No,
D10106,1/28/2025 13:44,Appointment,14:30:00,Yes,Yes,
D10107,1/8/2025 9:37,Hydration,21:00:00,Yes,Yes,
D10108,1/28/2025 11:08,Appointment,12:00:00,No,No,
D10109,1/27/2025 2:22,Appointment,22:00:00,Yes,Yes,
D10110,1/10/2025 12:53,Exercise,14:00:00,Yes,Yes,
D10111,1/10/2025 18:19,Appointment,16:00:00,No,No,
D10112,1/18/2025 5:05,Medication,9:30:00,No,No,
D10113,1/9/2025 5:09,Medication,6:30:00,Yes,No,
D10114,1/18/2025 13:38,Appointment,17:30:00,Yes,Yes,
D10115,1/20/2025 14:13,Medication,20:00:00,No,No,
D10116,1/3/2025 3:00,Medication,22:30:00,Yes,No,
D10117,1/13/2025 14:05,Medication,17:30:00,No,No,
D10118,1/2/2025 9:08,Medication,8:30:00,Yes,No,
D10119,1/5/2025 13:07,Medication,17:00:00,No,No,
D10120,1/27/2025 0:14,Medication,21:30:00,No,No,
D10121,1/27/2025 1:52,Hydration,22:00:00,No,No,
D10122,1/10/2025 12:47,Exercise,7:30:00,No,No,
D10123,1/24/2025 2:10,Hydration,14:00:00,No,No,
D10124,1/9/2025 2:26,Appointment,8:00:00,Yes,Yes,
D10125,1/9/2025 5:10,Medication,15:00:00,Yes,Yes,
D10126,1/15/2025 13:12,Medication,9:30:00,No,No,
D10127,1/28/2025 23:03,Medication,7:00:00,No,No,
D10128,1/4/2025 21:53,Medication,22:30:00,No,No,
D10129,1/13/2025 13:58,Exercise,15:00:00,No,No,
D10130,1/21/2025 21:06,Exercise,21:30:00,Yes,Yes,
D10131,1/19/2025 17:39,Medication,18:30:00,No,No,
D10132,1/11/2025 19:12,Medication,13:00:00,Yes,No,
D10133,1/15/2025 3:11,Appointment,9:30:00,No,No,
D10134,1/29/2025 12:57,Exercise,8:00:00,Yes,Yes,
D10135,1/21/2025 6:10,Exercise,10:00:00,Yes,No,
D10136,1/17/2025 12:32,Medication,19:30:00,No,No,
D10137,1/24/2025 5:24,Exercise,14:00:00,Yes,No,
D10138,1/25/2025 16:11,Hydration,18:00:00,No,No,
D10139,1/2/2025 10:07,Appointment,21:30:00,Yes,Yes,
D10140,1/5/2025 17:53,Hydration,6:30:00,No,No,
D10141,1/23/2025 19:34,Hydration,18:30:00,No,No,
D10142,1/13/2025 16:25,Appointment,7:30:00,Yes,Yes,
D10143,1/11/2025 18:52,Exercise,18:00:00,No,No,
D10144,1/17/2025 12:57,Appointment,10:30:00,Yes,Yes,
D10145,1/9/2025 8:24,Exercise,9:30:00,No,No,
D10146,1/14/2025 11:06,Appointment,12:30:00,Yes,Yes,
D10147,1/25/2025 10:02,Exercise,12:30:00,Yes,No,
D10148,1/1/2025 19:47,Appointment,11:30:00,No,No,
D10149,1/9/2025 17:02,Exercise,20:00:00,No,No,
D10150,1/9/2025 3:57,Hydration,20:00:00,Yes,Yes,
D10151,1/23/2025 11:43,Exercise,17:00:00,No,No,
D10152,1/14/2025 15:41,Appointment,17:00:00,Yes,Yes,
D10153,1/21/2025 1:46,Medication,6:30:00,No,No,
D10154,1/28/2025 11:39,Medication,19:30:00,No,No,
D10155,1/5/2025 6:12,Exercise,21:30:00,Yes,No,
D10156,1/2/2025 5:33,Medication,10:30:00,Yes,Yes,
D10157,1/13/2025 13:02,Exercise,18:30:00,Yes,Yes,
D10158,1/12/2025 7:55,Hydration,20:30:00,Yes,Yes,
D10159,1/1/2025 2:36,Appointment,11:00:00,Yes,Yes,
D10160,1/5/2025 13:30,Exercise,7:00:00,No,No,
D10161,1/20/2025 23:26,Hydration,16:30:00,No,No,
D10162,1/11/2025 4:12,Appointment,6:00:00,Yes,Yes,
D10163,1/6/2025 3:21,Hydration,18:30:00,Yes,No,
D10164,1/16/2025 5:53,Hydration,18:00:00,No,No,
D10165,1/24/2025 20:41,Exercise,21:30:00,Yes,No,
D10166,1/4/2025 5:19,Exercise,15:00:00,Yes,No,
D10167,1/16/2025 4:57,Appointment,22:30:00,Yes,Yes,
D10168,1/29/2025 20:59,Exercise,21:00:00,No,No,
D10169,1/10/2025 16:14,Medication,18:30:00,Yes,Yes,
D10170,1/5/2025 21:10,Hydration,20:30:00,Yes,No,
D10171,1/7/2025 19:45,Appointment,22:30:00,No,No,
D10172,1/5/2025 17:51,Medication,15:30:00,No,No,
D10173,1/24/2025 14:45,Appointment,19:30:00,Yes,Yes,
D10174,1/14/2025 19:28,Hydration,14:30:00,Yes,Yes,
D10175,1/30/2025 22:23,Hydration,11:00:00,Yes,Yes,
D10176,1/30/2025 2:58,Exercise,7:00:00,Yes,Yes,
D10177,1/27/2025 15:14,Medication,8:30:00,Yes,No,
D10178,1/14/2025 22:05,Appointment,11:00:00,Yes,Yes,
D10179,1/17/2025 14:05,Appointment,6:30:00,Yes,Yes,
D10180,1/25/2025 19:37,Medication,14:30:00,No,No,
D10181,1/19/2025 10:55,Medication,20:30:00,No,No,
D10182,1/17/2025 10:22,Medication,21:30:00,No,No,
D10183,1/12/2025 5:51,Hydration,10:00:00,Yes,Yes,
D10184,1/19/2025 12:58,Exercise,11:30:00,No,No,
D10185,1/9/2025 15:34,Hydration,17:00:00,Yes,Yes,
D10186,1/1/2025 1:19,Exercise,8:30:00,Yes,Yes,
D10187,1/19/2025 8:54,Exercise,22:00:00,Yes,Yes,
D10188,1/15/2025 2:25,Medication,18:00:00,No,No,
D10189,1/1/2025 21:50,Hydration,16:00:00,Yes,Yes,
D10190,1/6/2025 7:55,Exercise,8:00:00,No,No,
D10191,1/10/2025 14:41,Exercise,14:00:00,Yes,Yes,
D10192,1/24/2025 7:37,Appointment,8:00:00,Yes,Yes,
D10193,1/12/2025 19:59,Medication,19:00:00,No,No,
D10194,1/27/2025 23:12,Exercise,9:00:00,No,No,
D10195,1/6/2025 6:38,Appointment,12:00:00,No,No,
D10196,1/16/2025 3:34,Exercise,12:00:00,No,No,
D10197,1/18/2025 11:58,Medication,8:00:00,No,No,
D10198,1/14/2025 1:07,Hydration,15:30:00,Yes,No,
D10199,1/21/2025 1:49,Medication,8:00:00,No,No,
D10200,1/28/2025 4:07,Appointment,13:00:00,No,No,
D10201,1/8/2025 7:25,Medication,16:00:00,Yes,Yes,
D10202,1/2/2025 3:25,Appointment,21:00:00,Yes,Yes,
D10203,1/13/2025 17:10,Medication,14:30:00,No,No,
D10204,1/10/2025 12:47,Appointment,20:00:00,No,No,
D10205,1/20/2025 17:59,Medication,20:30:00,Yes,Yes,
D10206,1/4/2025 17:44,Medication,9:00:00,No,No,
D10207,1/23/2025 1:14,Medication,13:30:00,Yes,Yes,
D10208,1/4/2025 10:33,Medication,7:00:00,No,No,
D10209,1/25/2025 14:16,Medication,9:00:00,No,No,
D10210,1/20/2025 14:43,Appointment,21:30:00,Yes,No,
D10211,1/12/2025 3:27,Hydration,12:30:00,Yes,No,
D10212,1/28/2025 18:27,Medication,18:30:00,No,No,
D10213,1/19/2025 7:20,Hydration,18:30:00,Yes,Yes,
D10214,1/28/2025 14:57,Exercise,7:00:00,No,No,
D10215,1/28/2025 1:31,Hydration,17:30:00,No,No,
D10216,1/14/2025 22:02,Medication,6:30:00,Yes,Yes,
D10217,1/29/2025 21:18,Exercise,7:30:00,No,No,
D10218,1/23/2025 0:53,Appointment,21:00:00,Yes,No,
D10219,1/27/2025 10:26,Hydration,7:00:00,Yes,Yes,
D10220,1/22/2025 9:51,Appointment,13:00:00,No,No,
D10221,1/7/2025 12:24,Medication,18:30:00,Yes,Yes,
D10222,1/21/2025 12:13,Medication,22:30:00,Yes,Yes,
D10223,1/7/2025 6:31,Appointment,8:00:00,No,No,
D10224,1/28/2025 17:12,Appointment,16:00:00,No,No,
D10225,1/8/2025 3:00,Hydration,10:00:00,No,No,
D10226,1/28/2025 19:21,Hydration,16:00:00,Yes,Yes,
D10227,1/28/2025 18:10,Exercise,21:30:00,Yes,Yes,
D10228,1/24/2025 4:36,Appointment,6:00:00,No,No,
D10229,1/13/2025 1:24,Appointment,6:30:00,No,No,
D10230,1/11/2025 13:24,Hydration,17:30:00,Yes,No,
D10231,1/21/2025 19:39,Exercise,14:30:00,No,No,
D10232,1/26/2025 21:07,Appointment,18:30:00,Yes,Yes,
D10233,1/22/2025 14:11,Appointment,20:00:00,No,No,
D10234,1/10/2025 15:03,Medication,7:30:00,Yes,Yes,
D10235,1/10/2025 23:34,Appointment,20:00:00,Yes,Yes,
D10236,1/13/2025 4:45,Hydration,20:30:00,No,No,
D10237,1/12/2025 11:57,Exercise,16:30:00,Yes,Yes,
D10238,1/5/2025 12:29,Hydration,19:00:00,No,No,
D10239,1/14/2025 10:37,Medication,18:30:00,No,No,
D10240,1/16/2025 1:58,Exercise,6:30:00,Yes,Yes,
D10241,1/28/2025 2:41,Hydration,20:00:00,No,No,
D10242,1/6/2025 5:36,Appointment,11:30:00,Yes,Yes,
D10243,1/5/2025 15:21,Appointment,17:30:00,Yes,Yes,
D10244,1/24/2025 4:02,Hydration,15:30:00,No,No,
D10245,1/9/2025 17:23,Appointment,17:00:00,No,No,
D10246,1/25/2025 18:28,Exercise,6:00:00,Yes,Yes,
D10247,1/15/2025 0:57,Medication,6:30:00,Yes,No,
D10248,1/12/2025 23:35,Appointment,10:30:00,Yes,Yes,
D10249,1/12/2025 4:11,Hydration,16:00:00,Yes,No,
D10250,1/20/2025 14:47,Hydration,14:00:00,Yes,Yes,
D10251,1/30/2025 5:38,Medication,19:00:00,Yes,Yes,
D10252,1/30/2025 12:38,Hydration,19:30:00,No,No,
D10253,1/25/2025 7:26,Exercise,13:30:00,No,No,
D10254,1/9/2025 14:26,Exercise,21:00:00,No,No,
D10255,1/29/2025 20:05,Hydration,18:00:00,Yes,No,
D10256,1/25/2025 5:38,Hydration,10:30:00,No,No,
D10257,1/27/2025 9:48,Hydration,15:30:00,No,No,
D10258,1/24/2025 13:10,Hydration,16:30:00,No,No,
D10259,1/1/2025 16:30,Medication,21:00:00,Yes,Yes,
D10260,1/28/2025 13:15,Hydration,16:30:00,Yes,No,
D10261,1/11/2025 10:40,Appointment,22:30:00,Yes,No,
D10262,1/5/2025 2:00,Medication,15:00:00,No,No,
D10263,1/19/2025 1:50,Exercise,8:00:00,No,No,
D10264,1/4/2025 10:44,Medication,13:00:00,No,No,
D10265,1/23/2025 5:41,Medication,11:00:00,Yes,Yes,
D10266,1/4/2025 5:18,Medication,18:30:00,Yes,Yes,
D10267,1/22/2025 1:33,Appointment,21:00:00,Yes,Yes,
D10268,1/23/2025 7:42,Hydration,16:00:00,No,No,
D10269,1/19/2025 19:58,Appointment,20:30:00,Yes,Yes,
D10270,1/21/2025 16:19,Exercise,15:30:00,No,No,
D10271,1/13/2025 11:43,Exercise,18:00:00,No,No,
D10272,1/30/2025 23:48,Hydration,17:00:00,No,No,
D10273,1/5/2025 23:13,Exercise,8:00:00,Yes,Yes,
D10274,1/3/2025 23:35,Hydration,11:00:00,Yes,Yes,
D10275,1/13/2025 11:44,Hydration,9:30:00,No,No,
D10276,1/27/2025 5:48,Hydration,10:30:00,Yes,Yes,
